url,label
4029tv.com,center
khon2.com,center
khou.com,center
actionnewsnow.com,center
cw39.com,center
myfoxzone.com,center
kiem-tv.com,center
localnews8.com,center
kimt.com,center
kiplinger.com,center
kiro7.com,center
kitv.com,center
kivitv.com,center
kktv.com,center
8newsnow.com,center
ourquadcities.com,center
fox16.com,center
kltv.com,center
kmbc.com,center
abc17news.com,center
kmov.com,center
nbcnebraskascottsbluff.com,center
hawaiinewsnow.com,center
thedenverchannel.com,center
knoe.com,center
knopnews2.com,center
knowyourmeme.com,center
knowherenews.com,center
knoxnews.com,center
koaa.com,center
koamnewsnow.com,center
koat.com,center
koin.com,center
fox23.com,center
kold.com,center
1011now.com,center
kolotv.com,center
ozarksfirst.com,center
kompas.com,center
cbs7.com,center
newson6.com,center
kristv.com,center
kplctv.com,center
click2houston.com,center
kptv.com,center
kpvi.com,center
krdo.com,center
kron4.com,center
krqe.com,center
ksat.com,center
ksbw.com,center
ksdk.com,center
ksl.com,center
ksla.com,center
ksnblocal4.com,center
ksn.com,center
ky3.com,center
kstp.com,center
fox5sandiego.com,center
kswo.com,center
bigcountryhomepage.com,center
arklatexhomepage.com,center
ktiv.com,center
ktla.com,center
ktre.com,center
ktsm.com,center
ktuu.com,center
ktva.com,center
fox2now.com,center
ktvq.com,center
ktvu.com,center
abc4.com,center
fox40.com,center
valleycentral.com,center
kvia.com,center
kwch.com,center
fox44news.com,center
kwqc.com,center
news9.com,center
kwtx.com,center
kxan.com,center
kxii.com,center
kxlf.com,center
kxly.com,center
fox21news.com,center
kxxv.com,center
kyma.com,center
ledevoir.com,center
lahainanews.com,center
lalibre.be,center
lansingstatejournal.com,center
lcsun-news.com,center
law.com,center
law360.com,center
lawfareblog.com,center
ljworld.com,center
leadstories.com,center
leavenworthtimes.com,center
ldnews.com,center
lebanon-express.com,center
lesoir.be,center
lexch.com,center
journalstar.com,center
liveuamap.com,center
lancasteronline.com,center
logically.ai,center
lompocrecord.com,center
news-journal.com,center
reporterherald.com,center
lovelycitizen.com,center
newsadvance.com,center
makeuseof.com,center
timesrepublican.com,center
martinsvillebulletin.com,center
mcdowellnews.com,center
mediapost.com,center
memeorandum.com,center
commercialappeal.com,center
mentalfloss.com,center
myrecordjournal.com,center
merionwest.com,center
metrowestdailynews.com,center
newsnationnow.com,center
military.com,center
militarytimes.com,center
livemint.com,center
missoulian.com,center
mlive.com,center
modernhealthcare.com,center
mtstandard.com,center
mooresvilletribune.com,center
morganton.com,center
morningconsult.com,center
muscatinejournal.com,center
mynewsla.com,center
napavalleyregister.com,center
nber.org,center
ncsl.org,center
followthemoney.org,center
nationaljournal.com,center
nationmaster.com,center
navytimes.com,center
newarkpostonline.com,center
newbernsj.com,center
necn.com,center
nzherald.co.nz,center
kfor.com,center
newsfactsnetwork.com,center
newslookup.com,center
news24.com,center
newsela.com,center
newsguardtech.com,center
yournewsnet.com,center
newsnow.co.uk,center
nst.com.my,center
newzjunky.com,center
nextgov.com,center
nknews.org,center
nolabels.org,center
noozhawk.com,center
norfolkdailynews.com,center
nptelegraph.com,center
yoursun.com/northport,center
nwfdailynews.com,center
nwitimes.com,center
novinite.com,center
oyez.org,center
guampdn.com,center
parkrecord.com,center
patch.com,center
patheos.com,center
pnj.com,center
pjstar.com,center
pgpf.org,center
piie.com,center
placesjournal.org,center
poconorecord.com,center
politicalwire.com,center
yoursun.com,center
poynter.org,center
prnewswire.mediaroom.com,center
pressofatlanticcity.com,center
procon.org,center
publicpolicypolling.com,center
prri.org,center
punchbowl.news,center
yoursun.com/puntagorda,center
qctimes.com,center
audacy.com,center
rferl.org,center
rand.org,center
rapidcityjournal.com,center
rare.us,center
ravallirepublic.com,center
recode.net,center
redding.com,left
rsf.org,center
reporterslab.org,center
reuters.com,center
rexburgstandardjournal.com,center
rfi.fr/en,center
riverbender.com,center
riverdalepress.com,center
rollcall.com,center
rte.ie,center
sandiegouniontribune.com,center
santamariatimes.com,center
heraldtribune.com,center
sayfiereview.com,center
sciencedebate.org,center
scoopnest.com,center
starherald.com,center
scotusblog.com,center
shareably.net,center
shorensteincenter.org,center
shreveporttimes.com,center
sierrasun.com,center
siouxcityjournal.com,left
skyhinews.com,center
news.sky.com,center
smartnews.com,center
aspentimes.com/snowmass,center
southbendtribune.com,center
sun-sentinel.com,center
swtimes.com,center
spectrumlocalnews.com/splash,center
ny1.com,center
spectrumreport.com,center
spotlightpa.org,center
sctimes.com,center
stripes.com,center
silive.com,center
statesmanjournal.com,center
statesville.com,center
statista.com,center
steamboatpilot.com,center
stimson.org,center
strategypage.com,center
stratfor.com,center
summitdaily.com,center
cecildaily.com/susquehanna_press,center
swvatoday.com,center
tahoedailytribune.com,center
taipeitimes.com,center
techspot.com,center
telegram.com,center
texasstandard.org,center
tetonvalleynews.net,center
thatsnonsense.com,center
afr.com,right
thebalance.com,center
newsoptimist.ca,center
thecanadianpress.com,center
thecipherbrief.com,center
columbian.com,center
constitution.com,center
theconversation.com,center
daily-chronicle.com,center
dailygazette.com,center
tdn.com,center
dailynorthwestern.com,center
dailyprogress.com,center
defconwarningsystem.com,center
thediplomat.com,center
economist.com,center
thefencepost.com,center
theflipside.io,center
hjnews.com,center
heraldnews.com,center
herald-dispatch.com,center
heraldsun.com,center
thehill.com,center
jamestown.org,center
postregister.com/star,center
jordantimes.com,center
journalstandard.com,center
macon.com,center
mariettatimes.com,center
themarshallproject.org,center
memepoliceman.com,center
modbee.com,center
themonitor.com,center
mcall.com,center
scnow.com,center
thenevadaindependent.com,center
thenews.mx,center
thenewsliteracyproject.org,center
newsvirginian.com,center
outlook.monmouth.edu,center
postandcourier.com,center
poststar.com,center
syracuse.com,center
recordnet.com,center
theregister.com,center
therepublic.com,center
masslive.com,center
thecalifornian.com,left
scotsman.com,center
cumberlink.com,center
thesmokinggun.com,center
sociable.co,center
thesouthern.com,center
stardem.com,center
thestrategybridge.org,center
tennessean.com,center
mywebtimes.com,center
thetandd.com,center
thetowntalk.com,center
theunion.com,center
vindy.com,center
wcfcourier.com,center
theunion.com/news/twi,center
zdf.de,center
thirdway.org,center
thoughtco.com,center
timesofsandiego.com,center
magicvalley.com,center
todayifoundout.com,center
transparency.org,center
record-eagle.com,center
tribunecontentagency.com,center
tri-cityherald.com,center
truthorfiction.com,center
tut.by,center
tvw.org,center
upi.com,center
house.gov,center
uscourts.gov,center
usaspending.gov,center
usafacts.org,center
standard.net,right
vaildaily.com,center
yoursun.com/venice,center
verifythis.com,center
viralthread.com,center
voanews.com,center
vosizneias.com,center
votesmart.org,center
waaytv.com,center
deltanews.tv,center
wabi.tv,center
wacotrib.com,center
wafb.com,center
waff.com,center
wagmtv.com,center
wahoo-ashland-waverly.com,center
fox10tv.com,center
walb.com,center
wane.com,center
wapt.com,center
warontherocks.com,center
c-span.org/series/?washingtonjournal,center
wtop.com,center
wate.com,center
localmemphis.com,center
wave3.com,center
wavy.com,center
wbaltv.com,center
wbay.com,center
wbir.com,center
wbko.com,center
wbng.com,center
10tv.com,center
wbrc.com,center
pahomepage.com,center
wbtv.com,center
wbtw.com,center
wcax.com,center
counton2.com,center
wcia.com,center
wcjb.com,center
nbc4i.com,center
wcnc.com,center
wcpo.com,center
live5news.com,center
wctv.tv,center
wcvb.com,center
fox4kc.com,center
wdam.com,center
wdbj7.com,center
wdio.com,center
clickondetroit.com,center
wdsu.com,center
wdtn.com,center
wdtv.com,center
localdvm.com,center
wearethemighty.com,center
weau.com,center
wect.com,center
tristatehomepage.com,center
weny.com,center
wesh.com,center
wvpublic.org,center
mytwintiers.com,center
wevv.com,center
news5cleveland.com,center
mychamplainvalley.com,center
wfft.com,center
14news.com,center
wfla.com,center
wflx.com,center
wfmynews2.com,center
wfmz.com,center
wearegreenbay.com,center
wftv.com,center
wfxrtv.com,center
boston25news.com,center
wgal.com,center
myfox8.com,center
brproud.com,center
wgntv.com,center
wgno.com,center
whas11.com,center
whatculture.com,center
fox13memphis.com,center
whec.com,center
whio.com,center
foxcarolina.com,center
whnt.com,center
who13.com,center
whsv.com,center
abc27.com,center
cbs42.com,center
kansas.com,center
wilx.com,center
winknews.com,center
newschief.com,left
wistv.com,center
channel3000.com,center
wisn.com,center
witn.com,center
wivb.com,center
wjcl.com,center
wjhg.com,center
wjhl.com,center
wjtv.com,center
fox8.com,center
news4jax.com,center
news8000.com,center
wkbw.com,center
clickorlando.com,center
wkrg.com,center
wkyc.com,center
wlbt.com,center
wlfi.com,center
wlky.com,center
wlox.com,center
wltx.com,center
uppermichiganssource.com,center
wlwt.com,center
wmar2news.com,center
fox47.com,right
nbc15.com,center
deltanews.tv/wnbd,center
cbs17.com,center
wnct.com,center
wndu.com,center
wnem.com,center
weareiowa.com,center
cleveland19.com,center
woodtv.com,center
spectrumnews1.com,center
wowktv.com,center
wowt.com,center
phl17.com,center
fox43.com,center
wsoctv.com,center
localsyr.com,center
fox61.com,center
wtsp.com,center
wtvm.com,center
wtvy.com,center
en.wikinews.org,center
wikipedia.org,center
winnipegfreepress.com,center
winonadailynews.com,center
journalnow.com,center
wionews.com,center
host.madison.com,center
fox46.com,center
wkrn.com,center
wkyt.com,center
13wmaz.com,center
actionnews5.com,center
wmur.com,center
wnep.com,center
fox35orlando.com,center
wn.com,center
worldometers.info,center
worldpoliticsreview.com,center
worldpopulationreview.com,center
pix11.com,center
wpri.com,center
wpta21.com,center
wpxi.com,center
wral.com,left
wrdw.com,center
wreg.com,center
wric.com,center
rochesterfirst.com,center
wsav.com,center
wsaw.com,center
wsaz.com,center
wsbtv.com,center
wsfa.com,center
wsls.com,center
wsmv.com,center
wspa.com,center
wtae.com,center
wearecentralpa.com,center
wtap.com,center
news10.com,center
wthitv.com,center
wthr.com,center
wtnh.com,center
wtok.com,center
wtol.com,center
cbs4indy.com,center
wtva.com,center
newschannel5.com,center
13abc.com,center
fox29.com,center
wusa9.com,center
13newsnow.com,center
nbc29.com,center
wvlt.tv,center
fox8live.com,center
wvva.com,center
nbc12.com,center
wwnytv.com,center
mysuncoast.com,center
11alive.com,center
fox59.com,center
fox19.com,center
wwltv.com,center
news10.com/foxExtreme left3,center
wymt.com,center
rocketcitynow.com,center
wzzm13.com,center
yorknewstimes.com,center
zdnet.com,center
7news.com.au,right
9news.com.au,right
19fortyfive.com,right
abc.es,right
theadvocates.org,right
english.ahram.org.eg,right
al.com,right
altoday.com,right
abqjournal.com,right
aleteia.org,right
americanactionforum.org,right
americanaffairsjournal.org,right
acsh.org,right
americanfirearms.org,right
aier.org,right
americanmilitarynews.com,right
americasquarterly.org,right
anchoragepress.com,right
andalusiastarnews.com,right
angusreid.org,right
antiwar.com,right
hk.appledaily.com,right
arcamax.com,right
argusleader.com,right
arkansasonline.com,right
israelnationalnews.com,right
aawsat.com/english,right
aninews.in,right
atchisonglobenow.com,right
atlanticcouncil.org,right
atmoreadvance.com,right
newideal.aynrand.org,right
bangkokpost.com,right
barrons.com,right
guardonline.com,right
beinglibertarian.com,right
bemidjipioneer.com,right
berlingske.dk,right
bild.de,right
billingsgazette.com,right
bipartisanpolicy.org,right
bnr.nl,right
boomlive.in,right
bostonherald.com,right
brainerddispatch.com,right
breakingdefense.com,right
thebreakthrough.org,right
bt.dk,right
batimes.com.ar,right
businesslive.co.za,right
business-standard.com,right
calgaryherald.com,right
californiaglobe.com,right
capoliticalreview.com,right
campaignforliberty.org,right
cjnews.com,right
taxpayer.com,right
capitalismmagazine.com,right
cato.org,right
ccn.com,right
cftni.org,right
checkyourfact.com,right
chicagotribune.com,right
chinadigitaltimes.net,right
christianitytoday.com,right
gazette.com,right
columbiadailyherald.com,left
crfb.org,right
dn.se,right
dailyherald.com,right
mininggazette.com,right
dailypress.com,right
dailyo.in,right
dallasnews.com,right
volkskrant.nl,right
deccanchronicle.com,right
delgazette.com,right
denvergazette.com,right
deseretnews.com,right
desertsun.com,right
detroitnews.com,right
deutschland.de,right
diepresse.com,right
welt.de,right
downsizinggovernment.org,right
drudgereport.com,right
registerherald.com,right
ecuavisa.com,right
edmontonexaminer.com,right
edmontonjournal.com,right
edmontonsun.com,right
elmundo.es,right
eluniverso.com,right
entrepreneur.com,right
eppc.org,right
ekirikas.com,right
expressen.se,right
fairborndailyherald.com,right
longwarjournal.org,right
financialexpress.com,right
financialpost.com,right
firearmsnews.com,right
fitchratings.com,right
fitsnews.com,right
forbes.com,right
fpri.org,right
fbherald.com,right
star-telegram.com,right
fortnightlyreview.co.uk,right
fortune.com,right
fee.org,right
foxbusiness.com,right
foxillinois.com,right
faz.net,right
dailyjournal.net,right
franklinnews.org,right
fraserinstitute.org,right
freedomalliance.org,right
freedomhouse.org,right
mydailytribune.com,right
galvnews.com,right
geo.tv,right
gp.se,right
greeleytribune.com,right
greenfieldreporter.com,right
dailyadvocate.com,right
guns.com,right
myheraldreview.com,right
heraldsun.com.au,right
hln.be,right
hidesertstar.com,right
hpenews.com,right
timesgazette.com,right
thehindubusinessline.com,right
honestreporting.com,right
hoover.org,right
humanprogress.org,right
idahostatejournal.com,right
iefimerida.gr,right
ilgiornale.it,right
inhomelandsecurity.com,right
india.com,right
indiatoday.in,right
indiatvnews.com,right
inforum.com,right
theihs.org,right
interfax.ru,right
investortimes.com,right
independent.ie,right
itv.com,right
jewishbreakingnews.com,right
jewishjournal.com,right
jns.org,right
justfacts.com,right
justfactsdaily.com,right
foxsanantonio.com,right
wwmt.com,right
khaleejtimes.com,right
katu.com,right
katv.com,right
bakersfieldnow.com,right
fox4beaumont.com,right
siouxlandnews.com,right
kcby.com,right
abcstlouis.com,right
keprtv.com,right
kfdm.com,right
kfoxtv.com,right
cbs2iowa.com,right
khqa.com,right
kimatv.com,right
klewtv.com,right
kmph.com,right
nbc16.com,right
knewz.com,right
okcfox.com,right
komonews.com,right
koreaherald.com,right
fox42kptm.com,right
krcgtv.com,right
mynews4.com,right
foxreno.com,right
news3lv.com,right
ktul.com,right
ktvl.com,right
kutv.com,right
abc7amarillo.com,right
nebraska.tv,right
nacion.com,right
lmtonline.com,right
reviewjournal.com,right
learnliberty.org,right
lefigaro.fr,right
leicestermercury.co.uk,right
lexingtoninstitute.org,right
libertarianism.org,right
listverse.com,right
lbc.co.uk,right
standard.co.uk,right
lfpress.com,right
dailynews.com,right
lubbockonline.com,right
mackinac.org,right
malaymail.com,right
malaysia-today.net,right
unionleader.com,right
manilatimes.net,right
marginalrevolution.com,right
marketwatch.com,right
frontiersman.com,right
meaww.com,right
mercatus.org,right
metabunk.org,right
miamivalleytoday.com,right
montrealgazette.com,right
m24.ru,right
mtdemocrat.com,right
mynorthwest.com,right
nationalaffairs.com,right
nationalinterest.org,right
nationalpost.com,right
nos.nl,right
observer.com,right
nypost.com,right
news-gazette.com,right
nhk.or.jp,right
asia.nikkei.com,right
nine.com.au,right
nj1015.com,right
nwaonline.com,right
oaoa.com,right
oilprice.com,right
omaha.com,right
opendoorsusa.org,right
opposingviews.com,right
ocregister.com,right
oregonlive.com,right
ottawacitizen.com,right
ottawasun.com,right
pacificresearch.org,right
newsandsentinel.com,right
peninsuladailynews.com,right
post-gazette.com,right
triblive.com,right
mydailyregister.com,right
policyed.org,right
politisite.com,right
mydailysentinel.com,right
portsmouth-dailytimes.com,right
postbulletin.com,right
rstreet.org,right
rasmussenreports.com,right
realcleardefense.com,right
realclearinvestigations.com,right
realclearmarkets.com,right
realclearpolicy.com,right
realclearpolitics.com,right
realclearreligion.org,right
reason.com,right
valleynewslive.com,center
leaderpost.com,right
cato.org/regulation,right
republicworld.com,right
richmond.com,right
couriernews.com,right
srnnews.com,right
sbsun.com,right
thestarphoenix.com,right
savannahnow.com,right
scoperatings.com,right
sofrep.com,right
twincities.com,right
studentnewsdaily.com,right
tabletmag.com,right
taxfoundation.org,right
algemeiner.com,right
theamericanconservative.com,right
the-american-interest.com,right
theaustralian.com.au,right
thebulwark.com,right
english.chosun.com,right
thechronicleherald.ca,right
citizen.co.za,right
couriermail.com.au,right
thedispatch.com,right
durangoherald.com,right
elkharttruth.com,right
thefiscaltimes.com,right
thegazette.com,right
theglobeandmail.com,right
independent.org,right
the-japan-news.com,right
jpost.com/jerusalem-report,right
jewishpress.com,right
journal-news.net,right
theledger.com,right
thelibertarianrepublic.com,right
thenewatlantis.com,right
thenews.com.pk,right
theobjectivestandard.com,right
oklahoman.com,right
pantagraph.com,right
post-journal.com,right
pe.com,right
tribtown.com,right
spectator.co.uk,right
spectator.us,right
spectatorworld.com,right
spokesman.com,right
standardmedia.co.ke,right
straitstimes.com,right
thestreet.com,right
theitem.com,right
thetimesherald.com,right
timesofindia.indiatimes.com,right
thetimes.co.uk,right
washingtoninstitute.org,right
thewest.com.au,right
winchesterstar.com,right
yomiuri.co.jp,right
tnonline.com,right
timeslive.co.za,right
thenationaldesk.com,right
toledoblade.com,right
tovima.gr,right
transparentcalifornia.com,right
tribunnews.com,right
tulsaworld.com,right
valuewalk.com,right
vancouversun.com,right
villages-news.com,right
wach.com,right
wsj.com,right
recordherald.com,right
thecentersquare.com,right
rep-am.com,right
foxbaltimore.com,right
abc3340.com,right
wchstv.com,right
abcnews4.com,right
wcti12.com,right
wcyb.com,right
foxlexington.com,right
weartv.com,right
wctrib.com,right
nbc25news.com,right
wfxl.com,right
wgme.com,right
upnorthlive.com,right
wgxa.tv,right
13wham.com,right
local21news.com,right
myheraldreview.com/news/willcox,right
sungazette.com,right
news-herald.com,right
wnewsj.com,right
windsorstar.com,right
wjactv.com,right
turnto10.com,right
wjla.com,right
dayton247now.com,right
local12.com,right
wlos.com,right
fox11online.com,right
mycbs4.com,right
nbc24.com,right
news4sanantonio.com,right
fox56.com,right
wpde.com,right
cbs12.com,right
fox23maine.com,right
mynbc15.com,right
cbs6albany.com,right
wsbt.com,right
wset.com,right
cnycentral.com,right
abc6onyourside.com,right
fox28media.com,right
wtov9.com,right
myfox28columbus.com,right
newschannel9.com,right
wvah.com,right
fox17.com,right
xeniagazette.com,right
yankeeinstitute.org,right
en.yna.co.kr,right
zebrafactcheck.com,right
2ndvote.com,extreme right
abort73.com,extreme right
academia.org,extreme right
aim.org,extreme right
acton.org,extreme right
ac2news.com,extreme right
aish.com,extreme right
altnewsmedia.net,extreme right
amac.us,extreme right
americarisingpac.org,extreme right
aclj.org,extreme right
americanconsequences.com,extreme right
conservative.org,extreme right
aei.org,extreme right
americansforprosperity.org,extreme right
atr.org,extreme right
afpc.org,extreme right
amgreatness.com,extreme right
alec.org,extreme right
spectator.org,extreme right
amimagazine.org,extreme right
ammoland.com,extreme right
aa.com.tr,extreme right
arizonadailyindependent.com,extreme right
armstrongeconomics.com,extreme right
asianews.it,extreme right
aina.org,extreme right
badgerinstitute.org,extreme right
bearingarms.com,extreme right
beliefnet.com,extreme right
bizpacreview.com,extreme right
blabber.buzz,extreme right
bluelivesmatter.blue,extreme right
boundingintocomics.com,extreme right
brownstone.org,extreme right
c2cjournal.ca,extreme right
campaignlifecoalition.com,extreme right
campusreform.org,extreme right
capitalresearch.org,extreme right
freedomandprosperity.org,extreme right
americanexperiment.org,extreme right
chicksontheright.com,extreme right
cc.org,extreme right
christianpost.com,extreme right
christiantoday.com,extreme right
chroniclesmagazine.org,extreme right
citizenfreepress.com,extreme right
cagw.org,extreme right
citizensunited.org,extreme right
city-journal.org,extreme right
nccivitas.org,extreme right
claremont.org,extreme right
commentarymagazine.com,extreme right
conservativebrief.com,extreme right
conservativefighters.co,extreme right
conservativehome.com,right
conservativehq.com,extreme right
conservativeinstitute.org,extreme right
cpi.org,extreme right
conservativereview.com,extreme right
crimeresearch.org,extreme right
crisismagazine.com,extreme right
dailycaller.com,extreme right
express.co.uk,extreme right
dailyreckoning.com,extreme right
dailysignal.com,extreme right
telegraph.co.uk,extreme right
dailytorch.com,extreme right
telegraaf.nl,extreme right
disrn.com,extreme right
dmlnews.com,extreme right
donaldjtrump.com,extreme right
economicpolicyjournal.com,extreme right
egypttoday.com,extreme right
energycitizens.org,extreme right
erlc.com,extreme right
factsandlogic.org,extreme right
faithwire.com,extreme right
fakehatecrimes.org,extreme right
farleftwatch.com,extreme right
fedsoc.org,extreme right
firstthings.com,extreme right
defenddemocracy.org,extreme right
foxnews.com,extreme right
freedomworks.org,right
ff.org,extreme right
fff.org,extreme right
getreligion.org,extreme right
gopusa.com,extreme right
g-a-i.org,extreme right
news.grabien.com,extreme right
order-order.com,extreme right
heritage.org,extreme right
hermancain.com,extreme right
hotair.com,extreme right
hudson.org,extreme right
humanevents.com,extreme right
hurriyet.com.tr,extreme right
hurriyetdailynews.com,extreme right
illinoispolicy.org,extreme right
imprimis.hillsdale.edu,extreme right
ijr.org,extreme right
iwf.org,extreme right
influencewatch.org,extreme right
ifstudies.org,extreme right
intellectualtakeout.org,extreme right
investors.com,extreme right
israelhayom.com,extreme right
issuesinsights.com,extreme right
jewishpolicycenter.org,extreme right
jewishworldreview.com,extreme right
judicialnetwork.com,extreme right
kansaspolicy.org,extreme right
krone.at,extreme right
lawliberty.org,extreme right
lawenforcementtoday.com,extreme right
legalinsurrection.com,extreme right
journaldemontreal.com,extreme right
libertyheadlines.com,extreme right
libertynation.com,extreme right
lifezette.com,extreme right
manhattan-institute.org,extreme right
mediaequalizer.com,extreme right
mrc.org,extreme right
mediarightnews.com,extreme right
mercatornet.com,extreme right
milliyet.com.tr,extreme right
theminnesotasun.com,extreme right
ncregister.com,extreme right
nationalcenter.org,extreme right
nfrw.org,extreme right
nationalreview.com,extreme right
newbostonpost.com,extreme right
newsbusters.org,extreme right
nysun.com,extreme right
ngo-monitor.org,extreme right
notthebee.com,extreme right
nraila.org,extreme right
ntknetwork.com,extreme right
offgridsurvival.com,extreme right
oneangrygamer.net,extreme right
openvaers.com,extreme right
opslens.com,extreme right
outkick.com,right
panampost.com,extreme right
patriotretort.com,extreme right
pluralist.com,extreme right
politicalite.com,extreme right
politichicks.com,extreme right
powerlineblog.com,extreme right
publicinterestlegal.org,extreme right
quadrant.org.au,extreme right
rd.com,extreme right
americasvoice.news,extreme right
redalertpolitics.com,extreme right
redstate.com,extreme right
regated.com,extreme right
ricochet.com,extreme right
rightandfree.com,extreme right
ronpaullibertyreport.com,extreme right
sabah.com.tr,extreme right
newspress.com,extreme right
savejersey.com,extreme right
sentinelksmo.org,extreme right
shorenewsnetwork.com,extreme right
sbgi.net,extreme right
skynews.com.au,extreme right
sonorannews.com,extreme right
spiked-online.com,extreme right
standpointmag.co.uk,extreme right
tatumreport.com,extreme right
tenthamendmentcenter.com,extreme right
adelaidenow.com.au,extreme right
americafirstpolicy.com,extreme right
americanmind.org,right
thecollegefix.com,extreme right
theconservativeopinion.com,extreme right
conservativewoman.co.uk,extreme right
dailytelegraph.com.au,extreme right
dailywire.com,extreme right
thefirsttv.com,extreme right
thegreggjarrett.com,extreme right
thehayride.com,extreme right
econlib.org,extreme right
thenationalherald.com,extreme right
thenewamerican.com,extreme right
theohiostar.com,extreme right
patriotpost.us,extreme right
thepostmillennial.com,extreme right
punchingbagpost.com,extreme right
ronpaulinstitute.org,extreme right
thestar.com.my,extreme right
thesun.co.uk,extreme right
tennesseestar.com,extreme right
thetexan.news,extreme right
thetruthaboutguns.com,extreme right
the-sun.com,extreme right
torontosun.com,extreme right
trendingviews.co,extreme right
tribunist.com,extreme right
tnc.news,extreme right
trtworld.com,extreme right
twitchy.com,extreme right
unwatch.org,extreme right
unitynewsnetwork.co.uk,extreme right
updateamerica.com,extreme right
washingtonexaminer.com,extreme right
freebeacon.com,extreme right
weaselzippers.us,extreme right
weeklystandard.com,extreme right
westernstandard.news,extreme right
westmonster.com,extreme right
whatfinger.com,extreme right
wikiislam.net,extreme right
world.wng.org,extreme right
worldtribune.com,extreme right
yellowhammernews.com,extreme right
yaf.org,extreme right
youngcons.com,extreme right
freeworldnews.tv,extreme right
21stcenturywire.com,extreme right
79days.news,extreme right
911truth.org,extreme right
abovetopsecret.com,extreme right
activistpost.com,Extreme left
ageofautism.com,extreme right
amtvmedia.com,extreme right
alternativenews.com,extreme right
altleft.news,extreme right
americanfreepress.net,extreme right
aim4truth.org,extreme right
amg-news.com,extreme right
americanpolicy.org,extreme right
americasfrontlinedoctors.com,extreme right
answersingenesis.org,extreme right
australiannationalreview.com,extreme right
banned.video,extreme right
beholdisrael.org,extreme right
bestnewshere.com,extreme right
biggovernment.news,extreme right
blckbx.tv,extreme right
bonsens.info,extreme right
brandnewtube.com,extreme right
brighteon.com,extreme right
bugout.news/#,extreme right
campusinsanity.com,extreme right
cancer.news,extreme right
catholic.org,extreme right
charismanews.com,extreme right
childrenshealthdefense.org,extreme right
carm.org,extreme right
www1.cbn.com,extreme right
creation.com,extreme right
christianscience.com,extreme right
legitgov.org,extreme right
climatedepot.com,extreme right
climate.news,extreme right
cnnsofake.news,extreme right
collapse.news,extreme right
cfact.org,extreme right
consciouslifenews.com,Extreme left
conspiracydailyupdate.com,extreme right
consumerwellness.org,extreme right
counterthink.com,extreme right
geopolitics.co,left
creationwiki.org,extreme right
dailysceptic.org,extreme right
eluxemagazine.com,Extreme left
ewg.org,Extreme left
escapeallthesethings.com,extreme right
eugenics.news,extreme right
europereloaded.com,extreme right
faithit.com,extreme right
food.news,extreme right
thefreethoughtproject.com,Extreme left
covid19criticalcare.com,extreme right
gender.news,extreme right
geoengineering.news,extreme right
glitch.news,extreme right
gmwatch.org,Extreme left
gotquestions.org,extreme right
healingfoodreference.com,extreme right
healthimpactnews.com,extreme right
health.news,extreme right
healthrangerreport.com,extreme right
savethemales.ca,extreme right
herbreference.com,extreme right
humansarefree.com,extreme right
infowars.com,extreme right
ingredients.news,extreme right
israel365news.com,extreme right
israelislamandendtimes.com,extreme right
jesus-is-savior.com,extreme right
joebiden.news,extreme right
leftcult.com,extreme right
lesmoutonsrebelles.com,extreme right
liberty.news,extreme right
libtards.news,extreme right
littlethings.com,Extreme left
liveaction.org,extreme right
mediafactwatch.com,extreme right
medicalkidnap.com,extreme right
nationalfile.com,extreme right
nationalsecurity.news,extreme right
naturalmedicine.news,extreme right
naturalnews.com,extreme right
naturalnewsblogs.com,extreme right
naturalnewsradio.com,extreme right
naturalpedia.com,extreme right
naturalsociety.com,Extreme left
neonnettle.com,extreme right
nomorefakenews.com,extreme right
nutrientreference.com,extreme right
pandemic.news,extreme right
patriots4truth.org,extreme right
pollution.news,extreme right
pressfortruth.ca,extreme right
principia-scientific.org,extreme right
qanon.pub,extreme right
randpaul.news,extreme right
redoubtnews.com,extreme right
rense.com,extreme right
science.news,extreme right
snopes.news,extreme right
southfront.org,extreme right
space.news,extreme right
supplementreference.com,extreme right
swprs.org,extreme right
talknetwork.com,extreme right
technocracy.news,extreme right
theautomaticearth.com,extreme right
corbettreport.com,extreme right
thefullertoninformer.com,extreme right
healthranger.com,extreme right
thehealthyamerican.org,extreme right
thelibertybeacon.com,extreme right
stream.org,extreme right
thetrumpet.com,extreme right
thoughtcrimeradio.net,extreme right
thriveglobal.com,Extreme left
treason.news,extreme right
truth11.com,extreme right
ukcolumn.org,extreme right
usawatchdog.com,extreme right
vaccineimpact.com,extreme right
vaxxter.com,extreme right
votefraud.news,extreme right
whatreallyhappened.com,extreme right
whitehouse.news,extreme right
worldcouncilforhealth.org,extreme right
worlddoctorsalliance.com,extreme right
worldviewweekend.com,extreme right
x22report.com,extreme right
zerohedge.com,extreme right
100percentfedup.com,extreme right
us24news.com,extreme right
acting-man.com,extreme right
activistmommy.com,extreme right
english.alarabiya.net,right
albawaba.com,right
english.almanar.com.lb,right
youm7.com,right
afn.net,extreme right
arabnews.com,right
breitbart.com,extreme right
c19bromhexine.com,extreme right
c19colchicine.com,extreme right
c19nitazoxanide.com,extreme right
c19proxalutamide.com,extreme right
c19quercetin.com,extreme right
c19rmd.com,extreme right
c19vitaminc.com,extreme right
english.cctv.com,left
chinadaily.com.cn,Extreme left
